Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Supplier_Country,Warehouse_ID,Customer_ID,Customer_Region,Customer_Segment,Quantity,Unit_Price,Total_Amount,Shipping_Mode,Shipping_Cost,Order_Status,Order_Date_Timestamp,Ship_Date,Expected_Delivery,Actual_Delivery,Lead_Time_Days,Actual_Lead_Time,Delay_Days,Inventory_Level,Reorder_Point,On_Time_Delivery,Year,Month,Quarter,Month_Name
ORD_003178,2023-03-12,PROD_025,Product_25,Health & Beauty,SUP_011,Supplier_11,India,WH_002,CUST_0009,North,SMB,58,480.97,27896.260000000002,Sea,4381.27,Delivered,2023-03-12,2023-03-13,2023-05-08,2023-05-08,56,57.0,0.0,1585,203,1.0,2023,3,1,March
ORD_003179,2022-03-28,PROD_003,Product_3,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0184,West,Enterprise,6,17.82,106.92,Road,313.98,Delivered,2022-03-28,2022-04-01,2022-04-18,2022-04-26,17,29.0,8.0,3414,239,0.0,2022,3,1,March
ORD_003180,2023-05-20,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_008,CUST_0234,East,SMB,2,422.72,845.44,Sea,262.34,Delivered,2023-05-20,2023-05-23,2023-07-04,2023-07-04,42,45.0,0.0,4296,56,1.0,2023,5,2,May
ORD_003181,2022-06-30,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_003,CUST_0277,South,Enterprise,65,358.56,23306.4,Sea,4171.28,Delivered,2022-06-30,2022-07-04,2022-08-16,2022-08-16,43,47.0,0.0,1388,220,1.0,2022,6,2,June
ORD_003182,2023-11-05,PROD_020,Product_20,Home & Garden,SUP_019,Supplier_19,Vietnam,WH_004,CUST_0185,North,Individual,23,464.06,10673.38,Sea,1168.34,Delivered,2023-11-05,2023-11-08,2023-12-05,2023-12-14,27,39.0,9.0,4364,140,0.0,2023,11,4,November
ORD_003183,2022-10-20,PROD_014,Product_14,Sports,SUP_017,Supplier_17,Vietnam,WH_001,CUST_0120,South,Individual,29,111.89,3244.81,Road,551.02,Delivered,2022-10-20,2022-10-21,2022-11-03,2022-11-03,13,14.0,0.0,2884,485,1.0,2022,10,4,October
ORD_003184,2022-10-09,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_004,CUST_0133,South,Individual,57,274.45,15643.65,Air,22553.04,Delayed,2022-10-09,2022-10-12,2022-11-04,,23,,,4180,412,,2022,10,4,October
ORD_003185,2023-04-08,PROD_040,Product_40,Home & Garden,SUP_020,Supplier_20,USA,WH_002,CUST_0280,Central,SMB,53,107.43,5693.79,Road,776.44,Delivered,2023-04-08,2023-04-12,2023-05-05,2023-05-05,23,27.0,0.0,2647,269,1.0,2023,4,2,April
ORD_003186,2023-10-23,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_002,CUST_0068,Central,Individual,34,418.27,14221.18,Road,2798.68,Delivered,2023-10-23,2023-10-24,2023-11-24,2023-11-24,31,32.0,0.0,1370,471,1.0,2023,10,4,October
ORD_003187,2023-11-16,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0120,South,Individual,88,218.33,19213.04,Sea,4744.56,Delivered,2023-11-16,2023-11-18,2023-12-18,2023-12-18,30,32.0,0.0,4629,467,1.0,2023,11,4,November
ORD_003188,2022-08-19,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_004,CUST_0011,Central,SMB,73,297.51,21718.23,Sea,5914.43,Delayed,2022-08-19,2022-08-21,2022-10-01,,41,,,1227,50,,2022,8,3,August
ORD_003189,2023-09-19,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_004,CUST_0052,West,SMB,33,230.23,7597.589999999999,Air,7964.68,Delivered,2023-09-19,2023-09-21,2023-11-04,2023-11-04,44,46.0,0.0,2394,179,1.0,2023,9,3,September
ORD_003190,2022-10-31,PROD_004,Product_4,Sports,SUP_017,Supplier_17,Vietnam,WH_008,CUST_0181,North,Individual,21,123.14,2585.94,Sea,558.55,Delivered,2022-10-31,2022-11-04,2022-12-06,2022-12-07,32,37.0,1.0,4963,74,0.0,2022,10,4,October
ORD_003191,2023-11-04,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_002,CUST_0269,Central,Individual,17,422.72,7186.240000000001,Sea,1864.33,Delivered,2023-11-04,2023-11-05,2023-12-15,2023-12-15,40,41.0,0.0,2581,63,1.0,2023,11,4,November
ORD_003192,2023-07-22,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0290,West,SMB,76,128.1,9735.6,Sea,3896.89,Delivered,2023-07-22,2023-07-25,2023-09-05,2023-09-05,42,45.0,0.0,2707,108,1.0,2023,7,3,July
ORD_003193,2023-09-13,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_007,CUST_0123,North,SMB,42,286.01,12012.42,Road,3605.13,Delivered,2023-09-13,2023-09-15,2023-11-04,2023-11-04,50,52.0,0.0,1575,437,1.0,2023,9,3,September
ORD_003194,2022-12-02,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_008,CUST_0019,South,Enterprise,51,90.98,4639.9800000000005,Road,1922.87,Delivered,2022-12-02,2022-12-05,2023-01-03,2023-01-03,29,32.0,0.0,2531,433,1.0,2022,12,4,December
ORD_003195,2023-09-18,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_005,CUST_0043,Central,Individual,75,422.72,31704.000000000004,Road,13086.64,Delivered,2023-09-18,2023-09-22,2023-10-16,2023-10-16,24,28.0,0.0,4646,434,1.0,2023,9,3,September
ORD_003196,2023-01-10,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_001,CUST_0005,South,SMB,50,230.38,11519.0,Road,1258.34,Delivered,2023-01-10,2023-01-11,2023-02-20,2023-02-20,40,41.0,0.0,3365,339,1.0,2023,1,1,January
ORD_003197,2023-05-28,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_003,CUST_0009,North,SMB,82,230.23,18878.86,Road,11711.76,Delivered,2023-05-28,2023-05-29,2023-07-14,2023-07-14,46,47.0,0.0,121,68,1.0,2023,5,2,May
ORD_003198,2022-11-16,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_007,CUST_0257,East,Individual,91,289.52,26346.32,Road,9594.45,Delivered,2022-11-16,2022-11-17,2022-11-25,2022-11-25,8,9.0,0.0,2201,70,1.0,2022,11,4,November
ORD_003199,2022-12-20,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_004,CUST_0017,Central,Individual,76,265.21,20155.96,Road,1904.83,Delivered,2022-12-20,2022-12-21,2023-01-16,2023-01-16,26,27.0,0.0,3573,396,1.0,2022,12,4,December
ORD_003200,2023-07-14,PROD_002,Product_2,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0097,West,SMB,71,198.85,14118.35,Rail,4212.55,Delivered,2023-07-14,2023-07-16,2023-08-15,2023-08-15,30,32.0,0.0,4065,311,1.0,2023,7,3,July
ORD_003201,2023-05-06,PROD_004,Product_4,Sports,SUP_017,Supplier_17,Vietnam,WH_008,CUST_0024,North,Individual,78,123.14,9604.92,Road,3197.78,Delivered,2023-05-06,2023-05-10,2023-05-23,2023-05-23,13,17.0,0.0,1637,427,1.0,2023,5,2,May
ORD_003202,2023-04-13,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_006,CUST_0232,North,Individual,75,286.01,21450.75,Sea,5738.01,Delivered,2023-04-13,2023-04-14,2023-06-15,2023-06-15,62,63.0,0.0,4308,72,1.0,2023,4,2,April
ORD_003203,2023-12-26,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_005,CUST_0050,West,SMB,76,128.1,9735.6,Air,13914.74,In Transit,2023-12-26,2023-12-29,2024-01-21,,23,,,4338,115,,2023,12,4,December
ORD_003204,2022-08-17,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0014,East,Enterprise,3,218.33,654.99,Air,1072.54,Delivered,2022-08-17,2022-08-19,2022-09-02,2022-09-02,14,16.0,0.0,3541,443,1.0,2022,8,3,August
ORD_003205,2023-06-12,PROD_022,Product_22,Electronics,SUP_012,Supplier_12,Germany,WH_003,CUST_0269,Central,Individual,3,170.0,510.0,Road,226.96,Delayed,2023-06-12,2023-06-15,2023-06-25,,10,,,3577,472,,2023,6,2,June
ORD_003206,2022-03-10,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_004,CUST_0238,Central,Enterprise,74,230.38,17048.12,Road,3028.4,Delivered,2022-03-10,2022-03-13,2022-04-22,2022-04-24,40,45.0,2.0,1401,250,0.0,2022,3,1,March
ORD_003207,2023-01-17,PROD_047,Product_47,Clothing,SUP_020,Supplier_20,USA,WH_002,CUST_0290,West,SMB,42,426.52,17913.84,Road,1952.3,Delivered,2023-01-17,2023-01-20,2023-02-11,2023-02-11,22,25.0,0.0,2884,406,1.0,2023,1,1,January
ORD_003208,2022-07-21,PROD_025,Product_25,Health & Beauty,SUP_011,Supplier_11,India,WH_008,CUST_0274,North,Individual,95,480.97,45692.15,Road,3699.89,Delivered,2022-07-21,2022-07-22,2022-08-31,2022-08-31,40,41.0,0.0,4456,272,1.0,2022,7,3,July
ORD_003209,2023-08-12,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_002,CUST_0240,East,Individual,47,286.01,13442.47,Road,3627.44,Delivered,2023-08-12,2023-08-15,2023-10-04,2023-10-04,50,53.0,0.0,4077,297,1.0,2023,8,3,August
ORD_003210,2023-02-26,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_005,CUST_0014,East,Enterprise,84,358.56,30119.04,Sea,1426.75,Delivered,2023-02-26,2023-03-01,2023-04-10,2023-04-10,40,43.0,0.0,3566,432,1.0,2023,2,1,February
ORD_003211,2023-05-05,PROD_042,Product_42,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_002,CUST_0157,Central,Individual,90,397.19,35747.1,Road,12.57,Delivered,2023-05-05,2023-05-07,2023-05-15,2023-05-15,8,10.0,0.0,1049,399,1.0,2023,5,2,May
ORD_003212,2023-08-08,PROD_044,Product_44,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_008,CUST_0059,East,SMB,92,463.89,42677.88,Sea,4216.17,Delivered,2023-08-08,2023-08-12,2023-09-06,2023-09-14,25,37.0,8.0,2484,344,0.0,2023,8,3,August
ORD_003213,2023-02-24,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_007,CUST_0284,East,SMB,17,482.98,8210.66,Sea,729.15,Delivered,2023-02-24,2023-02-27,2023-04-14,2023-04-14,46,49.0,0.0,1832,153,1.0,2023,2,1,February
ORD_003214,2022-01-14,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_004,CUST_0088,West,Individual,87,306.92,26702.04,Road,2045.5,Delivered,2022-01-14,2022-01-15,2022-02-18,2022-02-20,34,37.0,2.0,1643,123,0.0,2022,1,1,January
ORD_003215,2023-05-14,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_001,CUST_0180,East,SMB,16,458.33,7333.28,Sea,807.16,Delivered,2023-05-14,2023-05-18,2023-07-16,2023-07-17,59,64.0,1.0,4296,151,0.0,2023,5,2,May
ORD_003216,2022-03-25,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_002,CUST_0215,South,SMB,11,274.45,3018.95,Road,1825.51,Cancelled,2022-03-25,2022-03-29,2022-04-25,,27,,,3287,476,,2022,3,1,March
ORD_003217,2023-04-22,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_001,CUST_0002,South,Enterprise,19,128.1,2433.9,Road,2054.41,Delivered,2023-04-22,2023-04-24,2023-05-19,2023-05-19,25,27.0,0.0,3000,343,1.0,2023,4,2,April
ORD_003218,2023-02-14,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_002,CUST_0076,Central,Individual,9,286.01,2574.09,Sea,158.95,Delivered,2023-02-14,2023-02-17,2023-04-22,2023-04-22,64,67.0,0.0,1496,355,1.0,2023,2,1,February
ORD_003219,2023-12-27,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_002,CUST_0096,Central,SMB,86,306.92,26395.120000000003,Road,1673.95,Processing,2023-12-27,2023-12-29,2024-02-03,,36,,,4537,196,,2023,12,4,December
ORD_003220,2023-09-30,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_007,CUST_0256,East,SMB,93,155.17,14430.81,Sea,1971.12,Delivered,2023-09-30,2023-10-02,2023-11-16,2023-11-16,45,47.0,0.0,1320,481,1.0,2023,9,3,September
ORD_003221,2023-08-16,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_004,CUST_0076,Central,Individual,45,380.13,17105.85,Sea,227.29,Delivered,2023-08-16,2023-08-18,2023-09-17,2023-09-17,30,32.0,0.0,303,233,1.0,2023,8,3,August
ORD_003222,2023-01-08,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_001,CUST_0009,North,SMB,2,203.62,407.24,Sea,149.19,Delivered,2023-01-08,2023-01-11,2023-03-08,2023-03-08,56,59.0,0.0,588,447,1.0,2023,1,1,January
ORD_003223,2022-12-14,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_004,CUST_0249,West,Individual,55,155.17,8534.349999999999,Sea,770.57,Delivered,2022-12-14,2022-12-15,2023-01-28,2023-01-28,44,45.0,0.0,779,266,1.0,2022,12,4,December
ORD_003224,2022-07-01,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_008,CUST_0211,North,Individual,45,306.92,13811.400000000001,Road,1821.43,Delivered,2022-07-01,2022-07-04,2022-08-11,2022-08-11,38,41.0,0.0,923,108,1.0,2022,7,3,July
ORD_003225,2023-08-20,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_003,CUST_0081,East,Enterprise,84,230.38,19351.92,Sea,4809.01,Delivered,2023-08-20,2023-08-24,2023-10-19,2023-10-27,56,68.0,8.0,1348,313,0.0,2023,8,3,August
ORD_003226,2022-10-22,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_007,CUST_0110,North,Individual,96,418.27,40153.92,Road,6962.23,Delivered,2022-10-22,2022-10-24,2022-11-24,2022-11-27,31,36.0,3.0,1604,398,0.0,2022,10,4,October
ORD_003227,2022-12-12,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_008,CUST_0201,Central,Individual,23,306.92,7059.160000000001,Road,486.08,Delivered,2022-12-12,2022-12-15,2023-01-22,2023-01-22,38,41.0,0.0,4715,51,1.0,2022,12,4,December
ORD_003228,2022-04-09,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_002,CUST_0089,Central,Individual,60,418.27,25096.199999999997,Rail,7792.58,Delayed,2022-04-09,2022-04-13,2022-05-18,,35,,,2074,225,,2022,4,2,April
ORD_003229,2023-02-10,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_005,CUST_0157,Central,Individual,29,329.03,9541.869999999999,Sea,508.59,Delivered,2023-02-10,2023-02-11,2023-03-25,2023-03-25,42,43.0,0.0,2610,385,1.0,2023,2,1,February
ORD_003230,2023-10-01,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_003,CUST_0003,East,SMB,21,56.75,1191.75,Sea,595.96,Delivered,2023-10-01,2023-10-05,2023-12-02,2023-12-02,58,62.0,0.0,956,498,1.0,2023,10,4,October
ORD_003231,2023-09-29,PROD_003,Product_3,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0167,Central,Individual,92,17.82,1639.44,Road,11570.0,Delivered,2023-09-29,2023-10-01,2023-10-16,2023-10-24,15,25.0,8.0,3174,330,0.0,2023,9,3,September
ORD_003232,2022-10-04,PROD_007,Product_7,Food & Beverage,SUP_007,Supplier_7,Germany,WH_001,CUST_0240,East,Individual,7,308.9,2162.2999999999997,Road,1309.48,Delivered,2022-10-04,2022-10-07,2022-11-16,2022-11-16,40,43.0,0.0,552,165,1.0,2022,10,4,October
ORD_003233,2022-12-29,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_005,CUST_0203,East,Individual,26,297.51,7735.26,Road,731.69,Delivered,2022-12-29,2022-12-30,2023-01-25,2023-01-25,26,27.0,0.0,637,222,1.0,2022,12,4,December
ORD_003234,2022-04-20,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_006,CUST_0170,North,SMB,23,288.17,6627.910000000001,Road,1818.03,Delivered,2022-04-20,2022-04-21,2022-05-24,2022-05-25,33,35.0,1.0,2375,104,0.0,2022,4,2,April
ORD_003235,2023-11-19,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_008,CUST_0036,North,Individual,48,274.45,13173.599999999999,Road,8553.44,Delivered,2023-11-19,2023-11-22,2023-12-15,2023-12-15,23,26.0,0.0,1486,212,1.0,2023,11,4,November
ORD_003236,2022-12-27,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_002,CUST_0151,East,Enterprise,30,344.8,10344.0,Road,1990.74,Delivered,2022-12-27,2022-12-28,2023-01-06,2023-01-08,9,12.0,2.0,950,288,0.0,2022,12,4,December
ORD_003237,2022-03-05,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_006,CUST_0177,North,Enterprise,82,358.56,29401.920000000002,Road,9005.63,Delivered,2022-03-05,2022-03-09,2022-04-05,2022-04-05,27,31.0,0.0,2920,349,1.0,2022,3,1,March
ORD_003238,2023-03-10,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_006,CUST_0144,North,Individual,47,128.1,6020.7,Road,1339.33,Delivered,2023-03-10,2023-03-14,2023-04-09,2023-04-09,26,30.0,0.0,3254,311,1.0,2023,3,1,March
ORD_003239,2022-05-20,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_003,CUST_0042,North,Enterprise,9,423.82,3814.38,Road,995.78,Delayed,2022-05-20,2022-05-21,2022-06-05,,15,,,3354,482,,2022,5,2,May
ORD_003240,2022-11-08,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_008,CUST_0152,North,Individual,87,380.13,33071.31,Sea,175.05,Delivered,2022-11-08,2022-11-12,2022-12-11,2022-12-13,29,35.0,2.0,2494,110,0.0,2022,11,4,November
ORD_003241,2022-01-22,PROD_038,Product_38,Food & Beverage,SUP_016,Supplier_16,India,WH_003,CUST_0171,East,Individual,72,153.81,11074.32,Road,2415.68,Delivered,2022-01-22,2022-01-24,2022-02-22,2022-02-22,29,31.0,0.0,4767,187,1.0,2022,1,1,January
ORD_003242,2022-03-22,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0110,North,Individual,8,423.82,3390.56,Sea,271.95,Delivered,2022-03-22,2022-03-26,2022-04-26,2022-04-26,31,35.0,0.0,166,275,1.0,2022,3,1,March
ORD_003243,2023-09-06,PROD_040,Product_40,Home & Garden,SUP_020,Supplier_20,USA,WH_001,CUST_0169,East,SMB,28,107.43,3008.04,Sea,802.41,Delivered,2023-09-06,2023-09-09,2023-10-20,2023-10-20,41,44.0,0.0,356,255,1.0,2023,9,3,September
ORD_003244,2022-03-05,PROD_037,Product_37,Health & Beauty,SUP_006,Supplier_6,Germany,WH_008,CUST_0298,North,Individual,37,203.49,7529.13,Sea,419.38,Delivered,2022-03-05,2022-03-08,2022-04-03,2022-04-10,26,36.0,7.0,114,134,0.0,2022,3,1,March
ORD_003245,2022-10-26,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0207,East,Individual,33,218.33,7204.89,Rail,3546.96,Delivered,2022-10-26,2022-10-30,2022-11-20,2022-11-20,21,25.0,0.0,4973,400,1.0,2022,10,4,October
ORD_003246,2023-05-28,PROD_020,Product_20,Home & Garden,SUP_019,Supplier_19,Vietnam,WH_005,CUST_0039,East,Enterprise,91,464.06,42229.46,Sea,3840.24,Delivered,2023-05-28,2023-05-30,2023-06-24,2023-06-24,25,27.0,0.0,1146,82,1.0,2023,5,2,May
ORD_003247,2023-01-27,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_002,CUST_0041,Central,Enterprise,23,358.56,8246.88,Road,979.1,Delivered,2023-01-27,2023-01-28,2023-02-20,2023-02-20,23,24.0,0.0,3848,423,1.0,2023,1,1,January
ORD_003248,2023-12-08,PROD_037,Product_37,Health & Beauty,SUP_006,Supplier_6,Germany,WH_001,CUST_0049,Central,Individual,30,203.49,6104.700000000001,Road,590.23,Delivered,2023-12-08,2023-12-10,2023-12-20,2023-12-24,10,16.0,4.0,470,134,0.0,2023,12,4,December
ORD_003249,2023-11-07,PROD_042,Product_42,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_006,CUST_0281,Central,Individual,18,397.19,7149.42,Sea,3.82,Cancelled,2023-11-07,2023-11-11,2023-12-09,,28,,,4350,216,,2023,11,4,November
ORD_003250,2022-03-05,PROD_036,Product_36,Health & Beauty,SUP_009,Supplier_9,Vietnam,WH_004,CUST_0195,West,SMB,17,217.47,3696.99,Rail,964.79,Delivered,2022-03-05,2022-03-08,2022-04-29,2022-04-29,52,55.0,0.0,2186,272,1.0,2022,3,1,March
ORD_003251,2023-06-13,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_001,CUST_0130,East,Enterprise,84,482.98,40570.32,Rail,2962.75,Delivered,2023-06-13,2023-06-15,2023-07-22,2023-07-26,37,43.0,4.0,2121,111,0.0,2023,6,2,June
ORD_003252,2023-06-16,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_002,CUST_0209,West,Individual,35,56.75,1986.25,Road,473.39,Delayed,2023-06-16,2023-06-19,2023-07-31,,42,,,2587,429,,2023,6,2,June
ORD_003253,2022-03-02,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_002,CUST_0257,East,Individual,15,358.56,5378.4,Sea,334.47,Delivered,2022-03-02,2022-03-03,2022-04-11,2022-04-19,39,48.0,8.0,1301,403,0.0,2022,3,1,March
ORD_003254,2023-11-29,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_002,CUST_0232,North,Individual,31,90.98,2820.38,Road,737.45,In Transit,2023-11-29,2023-11-30,2023-12-29,,29,,,2779,467,,2023,11,4,November
ORD_003255,2022-07-01,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_003,CUST_0070,South,SMB,31,286.01,8866.31,Sea,2115.56,Delivered,2022-07-01,2022-07-04,2022-09-08,2022-09-08,66,69.0,0.0,342,354,1.0,2022,7,3,July
ORD_003256,2022-04-29,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_006,CUST_0191,West,Individual,32,274.45,8782.4,Road,1894.54,Delivered,2022-04-29,2022-05-03,2022-05-26,2022-05-26,23,27.0,0.0,3086,141,1.0,2022,4,2,April
ORD_003257,2022-01-11,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_007,CUST_0284,East,SMB,54,56.75,3064.5,Road,1075.8,Delivered,2022-01-11,2022-01-12,2022-02-23,2022-02-23,42,43.0,0.0,459,242,1.0,2022,1,1,January
ORD_003258,2023-10-05,PROD_035,Product_35,Health & Beauty,SUP_001,Supplier_1,Germany,WH_005,CUST_0050,West,SMB,34,17.66,600.44,Air,11493.47,Delayed,2023-10-05,2023-10-06,2023-11-12,,37,,,480,314,,2023,10,4,October
ORD_003259,2022-12-13,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_003,CUST_0291,North,Individual,1,288.17,288.17,Sea,27.39,Delivered,2022-12-13,2022-12-14,2023-01-31,2023-01-31,48,49.0,0.0,4307,358,1.0,2022,12,4,December
ORD_003260,2022-12-23,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_007,CUST_0199,East,Individual,28,94.95,2658.6,Road,4336.17,Delivered,2022-12-23,2022-12-27,2023-02-01,2023-02-01,36,40.0,0.0,1342,380,1.0,2022,12,4,December
ORD_003261,2022-10-26,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_004,CUST_0263,West,Individual,66,90.98,6004.68,Road,5060.67,Delivered,2022-10-26,2022-10-30,2022-11-26,2022-12-05,27,40.0,9.0,4940,62,0.0,2022,10,4,October
ORD_003262,2022-02-17,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_004,CUST_0066,North,Individual,58,99.3,5759.4,Air,2179.04,Delivered,2022-02-17,2022-02-20,2022-03-14,2022-03-14,22,25.0,0.0,3197,486,1.0,2022,2,1,February
ORD_003263,2022-12-01,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_006,CUST_0159,Central,SMB,52,155.17,8068.839999999999,Sea,1646.47,Cancelled,2022-12-01,2022-12-05,2023-01-17,,43,,,1836,247,,2022,12,4,December
ORD_003264,2023-11-28,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_003,CUST_0265,Central,SMB,68,25.34,1723.12,Rail,1965.62,Processing,2023-11-28,2023-12-01,2024-01-09,,39,,,1820,475,,2023,11,4,November
ORD_003265,2022-05-27,PROD_002,Product_2,Sports,SUP_020,Supplier_20,USA,WH_002,CUST_0039,East,Enterprise,37,198.85,7357.45,Rail,2350.41,Delivered,2022-05-27,2022-05-28,2022-06-28,2022-07-06,31,40.0,8.0,4428,270,0.0,2022,5,2,May
ORD_003266,2022-01-28,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_002,CUST_0157,Central,Individual,13,288.17,3746.21,Air,1463.27,Delivered,2022-01-28,2022-02-01,2022-03-02,2022-03-02,29,33.0,0.0,810,466,1.0,2022,1,1,January
ORD_003267,2023-06-05,PROD_035,Product_35,Health & Beauty,SUP_001,Supplier_1,Germany,WH_002,CUST_0218,East,Individual,40,17.66,706.4,Rail,4527.81,Delivered,2023-06-05,2023-06-06,2023-07-22,2023-07-29,46,54.0,7.0,4209,416,0.0,2023,6,2,June
ORD_003268,2022-10-24,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_001,CUST_0158,East,SMB,18,380.13,6842.34,Rail,96.05,Delivered,2022-10-24,2022-10-27,2022-11-14,2022-11-18,18,25.0,4.0,251,104,0.0,2022,10,4,October
ORD_003269,2022-10-25,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_004,CUST_0117,East,Individual,67,297.51,19933.17,Road,5770.16,Delivered,2022-10-25,2022-10-28,2022-11-22,2022-11-22,25,28.0,0.0,3272,432,1.0,2022,10,4,October
ORD_003270,2022-11-30,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_005,CUST_0232,North,Individual,31,458.33,14208.23,Road,3493.17,Delivered,2022-11-30,2022-12-03,2023-01-16,2023-01-24,44,55.0,8.0,389,322,0.0,2022,11,4,November
ORD_003271,2023-08-29,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_002,CUST_0071,South,SMB,50,230.23,11511.5,Air,14080.57,Delayed,2023-08-29,2023-08-30,2023-10-15,,46,,,1636,337,,2023,8,3,August
